"","x","y","c","ols"
"700",528.185,247.661,4,10.6150466666667
"701",538.825,248.077,4,14.2719866666667
"702",508.916,248.813,4,13.8886
"703",512.989,248.855,4,12.4468866666667
"704",523.074,250.801,4,9.74758666666667
"705",534.594,252.169,4,12.3948866666667
"706",540.102,252.257,4,14.9303533333333
"707",519.289,252.735,4,10.2375466666667
"708",522.247,253.701,4,10.22468
"709",520.838,254.256,4,10.64468
"710",541.399,254.555,4,16.4039133333334
"711",524.593,254.965,4,11.02828
"712",517.344,255.757,4,12.9787466666666
"713",94.842,135.204,5,17.17744
"714",109.321,138.094,5,14.9047666666667
"715",71.813,138.206,5,16.4598
"716",320.843,138.228,5,14.5693466666667
"717",61.427,138.457,5,11.4909266666667
"718",142.07,138.726,5,16.8993933333333
"719",50.861,138.893,5,12.61446
"720",140.837,139.146,5,17.3144866666667
"721",194.828,139.209,5,12.8365866666667
"722",203.609,139.329,5,12.9383266666667
"723",49.89,139.351,5,12.7585933333333
"724",168.274,139.703,5,18.7865
"725",200.698,139.846,5,12.3513666666667
"726",90.066,139.88,5,15.8478
"727",188.524,139.94,5,12.9745866666667
"728",125.125,139.991,5,16.63752
"729",37.458,140.053,5,16.8064466666667
"730",249.584,140.167,5,13.5606066666667
"731",258.339,140.262,5,12.73964
"732",53.696,140.333,5,11.17226
"733",306.48,140.395,5,12.99942
"734",47.454,140.403,5,13.38668
"735",230.524,140.512,5,13.3130933333333
"736",201.416,140.704,5,11.9956333333333
"737",304.199,140.746,5,12.85902
"738",246.043,140.806,5,13.26014
"739",219.616,140.885,5,11.8030333333333
"740",225.11,140.915,5,11.9026266666667
"741",95.795,141.152,5,13.7027466666667
"742",67.96,141.335,5,12.8044
"743",296.662,141.432,5,14.04342
"744",270.289,141.447,5,16.0720466666667
"745",326.361,141.649,5,14.47104
"746",62.999,141.875,5,10.8928
"747",172.605,141.876,5,16.5327666666667
"748",315.501,142.003,5,12.19638
"749",316.762,142.555,5,12.3968466666667
"750",216.062,142.694,5,12.07678
"751",328.929,142.844,5,15.22692
"752",32.099,143.035,5,17.7665666666667
"753",227.643,143.225,5,11.0166266666667
"754",126.689,144.081,5,15.1903733333333
"755",238.139,144.096,5,12.7248866666667
"756",70.308,144.133,5,12.4664
"757",246.255,144.218,5,11.7006066666667
"758",107.021,144.256,5,12.61086
"759",312.559,144.434,5,13.0937533333333
"760",75.993,144.485,5,14.9836466666667
"761",189.235,144.589,5,11.6620133333333
"762",219.131,144.7,5,10.7823666666667
"763",97.647,144.72,5,12.8741066666667
"764",146.461,144.838,5,12.4744266666667
"765",190.41,144.839,5,11.4139
"766",57.351,144.958,5,10.3336933333333
"767",268.271,144.971,5,13.14952
"768",133.514,145.516,5,16.43732
"769",307.888,145.591,5,12.8687666666667
"770",115.795,145.864,5,11.0586333333333
"771",174.845,146.047,5,13.6447333333333
"772",159.347,146.43,5,13.1526
"773",301.09,146.564,5,11.8490866666667
"774",58.445,146.64,5,10.53676
"775",331.061,146.707,5,17.4263066666666
"776",239.572,146.801,5,12.3451533333333
"777",109.938,146.879,5,11.4389866666667
"778",289.436,146.915,5,12.7256866666667
"779",304.081,146.92,5,12.29292
"780",257.549,146.929,5,9.63315999999999
"781",27.887,146.941,5,16.72902
"782",157.097,147.095,5,12.9434866666667
"783",262.925,147.195,5,11.0061
"784",217.515,147.199,5,11.0340466666667
"785",292.568,147.238,5,11.9377266666667
"786",259.314,147.327,5,10.0702933333333
"787",63.973,147.393,5,10.3550866666667
"788",193.748,147.43,5,11.12186
"789",294.172,147.603,5,11.54374
"790",148.916,147.787,5,11.5244866666667
"791",40.381,148.068,5,14.4938266666667
"792",60.351,148.181,5,10.5292866666667
"793",228.218,148.267,5,11.2189933333333
"794",207.832,148.335,5,11.2623266666667
"795",298.229,148.537,5,11.85782
"796",245.657,148.563,5,10.75814
"797",181.293,148.633,5,12.5600666666667
"798",196.535,148.652,5,11.0550866666667
"799",256.303,148.66,5,9.31049333333334
"800",56.551,148.808,5,11.5132866666667
"801",225.579,148.841,5,11.0869933333333
"802",281.54,148.927,5,13.14792
"803",110.273,148.951,5,11.2479933333333
"804",121.658,148.967,5,12.1899666666667
"805",236.113,149.196,5,12.582
"806",161.89,149.204,5,12.343
"807",261.679,149.472,5,10.5316666666667
"808",223.041,149.482,5,11.2923266666667
"809",176.219,149.932,5,12.4030133333333
"810",22.172,150.049,5,15.75152
"811",156.89,150.131,5,11.4509533333333
"812",253.999,150.452,5,9.59606666666667
"813",39.912,150.513,5,14.18272
"814",59.9,150.54,5,11.23858
"815",180.844,150.826,5,12.1737466666667
"816",277.317,150.914,5,11.6665266666667
"817",232.394,151.075,5,13.6351333333333
"818",205.088,151.435,5,11.18026
"819",90.808,151.571,5,11.90886
"820",154.971,151.627,5,11.05202
"821",192.115,151.814,5,11.9021733333333
"822",99.609,151.894,5,12.11184
"823",113.923,152.089,5,10.9301266666667
"824",24.271,152.193,5,14.1356533333333
"825",330.341,152.564,5,18.8631533333333
"826",143.626,152.655,5,12.1129
"827",247.596,152.793,5,10.83694
"828",93.42,153.068,5,11.61906
"829",72.448,153.101,5,11.90602
"830",145.683,153.144,5,11.4459733333333
"831",152.194,153.153,5,10.68762
"832",280.463,153.158,5,11.2400933333333
"833",66.712,153.17,5,11.2923533333333
"834",76.828,153.21,5,12.2644
"835",273.534,153.242,5,11.13768
"836",126.953,153.559,5,14.1495866666667
"837",252.93,154.284,5,10.92406
"838",117.094,154.336,5,12.1147266666667
"839",210.203,154.483,5,12.3441333333333
"840",191.668,154.569,5,12.8943333333333
"841",251.432,154.587,5,10.9665266666667
"842",202.124,154.646,5,11.62038
"843",19.034,154.732,5,15.3885333333333
"844",162.761,154.815,5,11.6404
"845",286.909,154.986,5,12.80902
"846",89.297,155.491,5,10.8181933333333
"847",127.743,155.523,5,14.9072133333333
"848",83.227,155.623,5,10.8538666666667
"849",120.241,155.652,5,12.9309333333333
"850",79.75,156.732,5,11.311
"851",174.166,156.988,5,9.61488
"852",211.441,157.206,5,12.9419866666667
"853",164.988,157.222,5,11.2392666666667
"854",184.554,157.526,5,11.42688
"855",95.504,157.555,5,11.28614
"856",165.92,157.885,5,10.9382
"857",243.305,157.964,5,14.0043933333333
"858",274.408,158.305,5,9.25872666666666
"859",144.545,158.753,5,13.95528
"860",84.786,158.792,5,10.0290666666667
"861",73.251,159.11,5,11.0722066666667
"862",276.99,159.135,5,8.85499333333334
"863",149.609,159.203,5,12.9172333333333
"864",171.963,159.266,5,9.50221333333334
"865",330.64,159.323,5,17.05576
"866",240.497,159.38,5,14.8868
"867",251.23,159.384,5,12.1467933333333
"868",178.892,159.417,5,9.15041333333334
"869",177.496,159.542,5,9.13081333333333
"870",266.97,159.699,5,12.3334733333333
"871",101.082,159.803,5,11.29052
"872",209.678,159.871,5,12.7564266666667
"873",185.582,159.981,5,11.75468
"874",169.867,160.045,5,9.77101333333334
"875",220.62,160.152,5,14.9065466666667
"876",277.894,160.226,5,8.82919333333334
"877",23.197,160.374,5,12.4389466666667
"878",86.835,161.038,5,10.548
"879",175.183,161.289,5,9.49448
"880",328.328,161.379,5,15.5838533333333
"881",288.797,161.383,5,11.4857666666667
"882",66.93,161.463,5,11.6516333333333
"883",295.836,161.686,5,12.0336866666667
"884",65.527,161.731,5,11.9092333333333
"885",275.188,161.732,5,8.75839333333334
"886",74.236,161.736,5,10.8728733333333
"887",215.083,161.737,5,14.2792133333333
"888",147.042,161.861,5,13.72392
"889",310.583,161.993,5,13.8908533333334
"890",87.458,162.044,5,10.9404
"891",294.989,162.163,5,11.8592866666667
"892",31.56,162.172,5,12.48544
"893",299.158,162.312,5,12.0396
"894",160.061,162.919,5,13.0974
"895",83.795,163.025,5,10.5358666666667
"896",19.915,163.184,5,12.3317866666667
"897",279.12,163.332,5,9.36059333333334
"898",20.411,163.543,5,12.08552
"899",269.677,163.544,5,11.4622266666667
"900",30.176,163.656,5,11.8474266666667
"901",248.384,163.702,5,14.13566
"902",224.269,164.092,5,16.4042666666667
"903",112.369,164.192,5,11.56202
"904",103.293,164.521,5,9.22885333333334
"905",105.712,164.575,5,9.80278666666667
"906",55.529,164.776,5,15.4650866666667
"907",300.213,164.849,5,11.7069066666667
"908",183.048,165.25,5,10.6978533333333
"909",36.666,165.398,5,11.54624
"910",41.62,165.417,5,12.3708133333333
"911",168.941,165.506,5,11.1153866666667
"912",313.889,165.633,5,13.5722666666667
"913",314.564,165.723,5,13.6262666666667
"914",278.524,165.991,5,9.60739333333334
"915",39.332,166.041,5,11.45756
"916",100.396,166.044,5,9.56232
"917",77.896,166.356,5,11.2675133333333
"918",102.608,166.439,5,8.88078666666667
"919",305.676,166.653,5,11.4606266666667
"920",272.427,166.829,5,10.5817
"921",319.508,166.976,5,13.6259066666667
"922",130.608,166.997,5,13.8989933333333
"923",161.047,167.032,5,13.6099333333333
"924",213.04,167.189,5,13.9138733333333
"925",123.855,167.463,5,12.5467933333333
"926",284.233,167.729,5,11.4222666666667
"927",85.372,167.791,5,11.4118866666667
"928",166.915,167.804,5,12.1024533333333
"929",119.7,167.848,5,11.4693533333333
"930",235.718,168.427,5,15.2162
"931",133.021,168.507,5,13.3088
"932",24.745,168.548,5,11.5792
"933",254.791,168.611,5,14.92006
"934",181.949,168.674,5,10.2339866666667
"935",194.43,168.704,5,13.5340466666667
"936",101.668,168.905,5,8.98335333333333
"937",104.872,169.065,5,8.18353333333333
"938",173.335,169.134,5,10.7229866666667
"939",68.68,169.236,5,10.80396
"940",118.06,169.279,5,10.87202
"941",77.167,169.545,5,10.9517133333333
"942",26.532,169.671,5,11.2912
"943",251.972,170.086,5,14.1696666666667
"944",32.81,170.112,5,10.7502
"945",234.843,170.407,5,15.3746666666667
"946",96.634,170.521,5,11.4964333333333
"947",324.884,170.819,5,12.0763866666667
"948",66.539,170.91,5,10.6634333333333
"949",273.787,171.163,5,12.1876333333333
"950",82.642,171.22,5,11.60068
"951",265.086,171.24,5,15.7198866666667
"952",230.897,171.483,5,16.9520533333333
"953",106.233,171.58,5,8.1872
"954",139.788,171.6,5,12.92228
"955",217.068,171.64,5,14.9885866666667
"956",114.928,171.689,5,10.1392066666667
"957",108.138,171.709,5,8.64473333333334
"958",112.928,171.78,5,9.57260666666667
"959",199.887,171.887,5,12.60568
"960",182.587,172.145,5,9.41078666666666
"961",69.475,172.23,5,10.5738666666667
"962",309.285,172.272,5,11.9892533333333
"963",307.254,172.284,5,12.2172533333333
"964",46.272,172.561,5,12.0911333333333
"965",195.63,172.617,5,11.60118
"966",233.965,172.782,5,16.1205333333333
"967",153.13,172.988,5,13.9444866666667
"968",282.677,173.005,5,12.5795866666667
"969",18.067,173.055,5,14.5967733333333
"970",283.147,173.368,5,12.80312
"971",178.034,173.382,5,9.40532
"972",58.823,173.444,5,13.10408
"973",302.004,173.47,5,12.8295466666667
"974",131.722,173.659,5,12.31372
"975",38.006,173.67,5,10.6872933333333
"976",189.678,173.883,5,10.5928533333333
"977",80.212,173.904,5,11.7912133333333
"978",286.007,174.036,5,13.7919333333333
"979",186.873,174.213,5,9.95266666666666
"980",327.86,174.334,5,11.12672
"981",293.698,174.443,5,13.9854933333334
"982",207.339,174.492,5,12.1213533333333
"983",323.582,174.63,5,10.0405866666667
"984",103.201,174.763,5,9.63631333333334
"985",24.943,175.09,5,11.30244
"986",38.696,175.224,5,10.2594666666667
"987",176.647,175.237,5,9.63272
"988",183.559,175.462,5,9.42545333333333
"989",104.347,175.611,5,10.03658
"990",132.259,175.665,5,11.8544933333333
"991",67.553,175.725,5,10.74998
"992",185.129,175.734,5,9.8366
"993",190.988,175.787,5,10.9610533333333
"994",158.27,175.847,5,13.7402333333333
"995",250.355,175.979,5,14.5864
"996",73.792,175.984,5,11.1548466666667
"997",112.797,176.117,5,11.5204733333333
"998",137.028,176.21,5,11.3435933333333
"999",244.466,176.288,5,14.2798
"1000",163.388,176.343,5,13.4368
"1001",35.236,176.364,5,9.63315333333333
"1002",308.914,176.455,5,12.8886533333333
"1003",142.814,176.485,5,12.1054466666667
"1004",148.332,176.609,5,12.5029
"1005",329.534,176.617,5,11.6132533333333
"1006",88.706,176.685,5,14.4640933333333
"1007",260.121,176.7,5,17.8751333333333
"1008",118.736,176.804,5,13.24854
"1009",175.481,176.817,5,10.53772
"1010",256.751,176.849,5,17.07466
"1011",42.662,176.909,5,9.96494666666667
"1012",28.355,177.212,5,10.0597333333333
"1013",65.886,177.319,5,11.5094466666667
"1014",55.027,177.406,5,12.82536
"1015",150.243,177.473,5,13.2560333333333
"1016",210.645,177.815,5,13.1156466666667
"1017",167.605,177.919,5,13.47
"1018",108.602,178.091,5,12.6592
"1019",322.717,178.234,5,9.37392666666667
"1020",177.36,178.535,5,11.1956533333333
"1021",331.754,178.868,5,12.9207933333334
"1022",72.114,179.025,5,12.7201133333333
"1023",27.104,179.199,5,10.5472333333333
"1024",237.357,179.362,5,17.46522
"1025",173.638,179.555,5,13.2549333333333
"1026",137.962,179.734,5,12.8005933333333
"1027",64.779,180.357,5,13.38758
"1028",206.37,180.453,5,11.9856
"1029",303.585,180.629,5,15.9126133333333
"1030",212.71,180.665,5,13.2337666666667
"1031",316.479,180.696,5,11.9730733333333
"1032",247.264,180.768,5,17.5102666666667
"1033",45.317,181.056,5,10.1675333333333
"1034",322.878,181.177,5,10.0317533333333
"1035",240.801,181.178,5,17.9457533333333
"1036",21.409,181.389,5,13.90674
"1037",44.414,181.393,5,9.78626666666666
"1038",198.941,181.503,5,11.8543733333333
"1039",326.889,181.568,5,11.1836533333333
"1040",52.622,181.916,5,14.0707333333333
"1041",30.773,182.051,5,9.56347333333333
"1042",318.323,182.643,5,12.1133133333333
"1043",94.303,182.798,5,19.7736
"1044",29.242,182.931,5,10.2138066666667
"1045",321.85,182.94,5,11.3101533333333
"1046",195.157,182.953,5,13.3927866666667
"1047",33.045,182.992,5,9.00280666666666
"1048",135.319,182.999,5,14.6570866666667
"1049",153.696,183.013,5,17.7543
"1050",205.884,183.193,5,13.1612533333333
"1051",44.019,183.254,5,9.87508666666666
"1052",33.585,183.373,5,9.09667333333333
"1053",283.707,183.686,5,18.9727066666667
"1054",36.257,183.698,5,9.16431333333334
"1055",271.821,185.621,5,22.3316133333333
"1056",234.864,244.592,6,16.6866333333333
"1057",287.437,244.7,6,16.5277066666667
"1058",216.497,244.797,6,12.8371133333333
"1059",260.292,244.799,6,15.74644
"1060",205.094,245.336,6,16.8984666666667
"1061",274.302,245.444,6,14.9200466666667
"1062",296.97,246.026,6,18.1694066666667
"1063",242.848,246.187,6,15.4778733333333
"1064",217.482,246.361,6,11.8231666666667
"1065",214.916,246.544,6,12.2894266666667
"1066",266.91,247.372,6,14.4105066666667
"1067",299.132,247.988,6,17.7866866666667
"1068",282.77,248.761,6,14.0704866666667
"1069",191.475,248.979,6,18.0634933333333
"1070",250.737,248.985,6,15.2288666666667
"1071",291.683,249.094,6,15.9209666666667
"1072",221.889,249.484,6,11.5345466666667
"1073",221.515,249.913,6,11.3961866666667
"1074",168.784,250.097,6,14.59676
"1075",358.137,250.268,6,16.0131933333333
"1076",248.197,250.671,6,14.23594
"1077",215.53,250.902,6,11.1849333333333
"1078",376.398,251.574,6,20.25466
"1079",256.128,251.643,6,13.4337333333333
"1080",145.695,252.222,6,17.2618
"1081",167.272,252.347,6,13.1107666666667
"1082",377.884,252.614,6,20.5627533333333
"1083",336.336,252.815,6,17.05904
"1084",235.478,252.983,6,13.03666
"1085",276.248,253.026,6,12.9436866666667
"1086",321.801,253.264,6,16.58948
"1087",164.143,253.348,6,12.6874
"1088",276.824,253.898,6,12.9892866666667
"1089",183.845,254.069,6,14.2944266666667
"1090",142.206,254.367,6,16.14106
"1091",151.415,254.811,6,14.5558933333333
"1092",164.9,255.039,6,12.0770666666667
"1093",322.522,255.481,6,15.57028
"1094",172.022,255.744,6,11.8815333333333
"1095",329.826,256.269,6,14.222
"1096",216.782,256.393,6,11.23682
"1097",233.173,256.487,6,12.28416
"1098",341.166,256.49,6,14.6673333333333
"1099",199.059,256.774,6,14.2183533333333
"1100",176.248,256.856,6,11.8944333333333
"1101",246.211,257.004,6,11.6241333333333
"1102",304.116,257.178,6,14.7914666666667
"1103",261.033,257.946,6,10.0794666666667
"1104",168.283,257.95,6,11.6632666666667
"1105",241.386,257.955,6,10.81852
"1106",238.388,258.167,6,10.61092
"1107",166.854,258.216,6,11.7328666666667
"1108",261.802,258.219,6,10.0000666666667
"1109",328.027,258.385,6,13.6701333333333
"1110",267.79,258.546,6,10.4568
"1111",210.807,258.753,6,13.45826
"1112",335.855,258.797,6,13.7357333333333
"1113",240.766,258.826,6,10.6382533333333
"1114",268.65,258.927,6,10.4698666666667
"1115",132.612,258.952,6,15.3560533333333
"1116",133.285,258.973,6,15.25792
"1117",195.841,259.09,6,12.68144
"1118",120.182,259.236,6,14.7604533333333
"1119",195.446,259.275,6,12.6049066666667
"1120",195.223,259.303,6,12.6011733333333
"1121",286.976,259.335,6,13.9283333333333
"1122",370.524,259.581,6,12.6732866666667
"1123",247.657,259.677,6,10.8686666666667
"1124",340.544,259.696,6,13.0788
"1125",223.795,259.78,6,12.2035666666667
"1126",259.062,259.847,6,9.55452666666667
"1127",358.721,259.912,6,10.3124533333333
"1128",295.301,259.998,6,14.3507
"1129",181.985,260.158,6,11.2045
"1130",309.232,260.38,6,12.2558666666667
"1131",280.259,260.382,6,12.7198333333333
"1132",143.269,260.419,6,12.6519
"1133",367.715,261.151,6,10.7757533333333
"1134",257.052,261.209,6,9.87619333333333
"1135",359.908,261.221,6,9.46538666666667
"1136",333.562,261.296,6,13.0524666666667
"1137",306.803,261.514,6,12.3425333333333
"1138",361.204,261.708,6,9.25551999999999
"1139",354.164,261.749,6,10.58844
"1140",124.82,261.864,6,14.4182866666667
"1141",347.83,261.914,6,10.3572
"1142",368.397,262.058,6,10.6645533333333
"1143",288.914,262.231,6,14.5810666666667
"1144",276.933,262.471,6,11.6260333333333
"1145",235.676,262.61,6,10.2390533333333
"1146",153.31,262.628,6,13.3932266666667
"1147",151.888,262.644,6,13.3575333333333
"1148",262.705,262.756,6,9.29524666666666
"1149",253.724,263.118,6,11.1589933333333
"1150",369.972,263.249,6,11.2213533333333
"1151",138.854,263.312,6,13.2890066666667
"1152",202.992,263.397,6,13.87468
"1153",255.164,263.433,6,10.6249933333333
"1154",179.044,263.445,6,10.9517
"1155",226.697,263.483,6,12.22504
"1156",269.569,264.229,6,10.9722
"1157",176.638,264.276,6,11.3229
"1158",188.112,264.32,6,10.98998
"1159",119.521,264.342,6,12.4077466666667
"1160",131.309,264.388,6,15.1880066666667
"1161",108.035,264.541,6,12.6089666666667
"1162",348.729,264.691,6,9.90940000000001
"1163",206.131,264.749,6,13.9763533333334
"1164",267.293,264.964,6,10.5629133333333
"1165",241.117,265.01,6,10.26052
"1166",310.351,265.14,6,11.1204866666667
"1167",250.162,265.481,6,12.9229866666667
"1168",362.335,265.582,6,9.35426666666666
"1169",358.437,265.584,6,9.92873333333333
"1170",285.917,265.773,6,13.745
"1171",155.432,265.779,6,13.4976933333333
"1172",141.203,265.822,6,12.5516066666667
"1173",217.099,265.994,6,13.55542
"1174",261.649,266.026,6,10.09398
"1175",181.108,266.237,6,10.0079533333333
"1176",105.735,266.323,6,13.5796066666667
"1177",112.038,266.481,6,10.7450733333333
"1178",397.022,266.483,6,18.8314066666667
"1179",321.053,266.501,6,12.4687733333334
"1180",153.756,266.591,6,12.7322666666667
"1181",175.147,267.035,6,12.29242
"1182",236.075,267.568,6,9.16315333333334
"1183",365.962,267.834,6,10.3041133333333
"1184",350.352,267.841,6,9.77373333333333
"1185",314.474,267.889,6,11.98668
"1186",386.85,268.208,6,16.5066933333333
"1187",161.21,268.239,6,13.9320266666667
"1188",401.392,268.271,6,18.47778
"1189",346.266,268.386,6,9.74246666666665
"1190",348.104,268.693,6,9.35453333333333
"1191",271.358,269.107,6,12.4036466666667
"1192",294.125,269.208,6,12.7678
"1193",184.243,269.275,6,9.69321999999999
"1194",234.124,269.3,6,8.23988666666666
"1195",347.027,269.484,6,9.54686666666666
"1196",162.837,269.797,6,14.6188
"1197",220.961,269.839,6,12.1610933333333
"1198",364.302,270.024,6,10.6969333333333
"1199",331.139,270.079,6,12.0140666666667
"1200",116.118,270.099,6,11.30686
"1201",116.917,270.293,6,11.6523266666667
"1202",229.713,270.555,6,8.85523333333333
"1203",229.983,270.753,6,8.72083333333333
"1204",238.567,270.766,6,8.43898
"1205",274.811,270.851,6,13.0876466666667
"1206",185.068,270.968,6,9.8259
"1207",284.224,270.97,6,13.1038933333333
"1208",354.042,271.24,6,10.2530666666667
"1209",205.727,271.55,6,14.10906
"1210",323.592,271.776,6,12.2242
"1211",345.636,271.783,6,10.1619333333333
"1212",184.201,271.984,6,9.78075333333333
"1213",328.682,272.08,6,11.4577333333333
"1214",316.09,272.295,6,12.3010133333333
"1215",189.263,272.365,6,10.7751
"1216",385.32,272.6,6,14.6202933333333
"1217",347.378,272.672,6,9.79746666666666
"1218",107.208,272.741,6,11.6484466666667
"1219",159.461,272.871,6,14.4223
"1220",365.041,272.918,6,11.1542
"1221",231.64,272.95,6,8.32763333333333
"1222",299.952,273.015,6,11.8990133333333
"1223",412.013,273.039,6,18.8051666666667
"1224",332.842,273.049,6,12.0944666666667
"1225",111.92,273.059,6,10.5436733333333
"1226",146.538,273.415,6,11.77418
"1227",307.841,273.426,6,11.5780133333333
"1228",372.834,273.842,6,13.2036466666667
"1229",193.835,273.965,6,11.4486133333333
"1230",392.026,274.041,6,14.66814
"1231",222.816,274.215,6,11.46954
"1232",144.324,274.262,6,10.7052466666667
"1233",242.165,274.344,6,9.76892
"1234",302.042,274.351,6,11.82268
"1235",362.578,274.592,6,11.6062666666667
"1236",231.177,274.619,6,8.51303333333334
"1237",278.387,274.685,6,13.85876
"1238",233.675,274.728,6,7.85898
"1239",103.443,275.113,6,13.65986
"1240",184.803,275.142,6,9.93042000000001
"1241",393.87,275.359,6,14.24314
"1242",400.79,275.553,6,14.3461333333333
"1243",221.329,275.558,6,12.4229533333333
"1244",298.289,275.669,6,11.4806
"1245",374.334,275.758,6,14.28278
"1246",144.611,275.853,6,10.2889533333333
"1247",332.076,275.981,6,12.4686666666667
"1248",268.136,276.218,6,13.6696733333333
"1249",326.374,276.345,6,12.8358666666667
"1250",292.513,276.386,6,10.94266
"1251",297.682,277.079,6,11.3302
"1252",113.75,277.192,6,11.6769666666667
"1253",147.492,277.268,6,10.86542
"1254",331.537,277.279,6,12.8282
"1255",377.427,277.387,6,15.088
"1256",235.603,277.481,6,8.54421333333333
"1257",243.231,277.59,6,10.51828
"1258",239.251,277.642,6,8.30158666666667
"1259",294.783,277.717,6,10.8053266666667
"1260",302.474,277.981,6,12.89666
"1261",282.085,277.982,6,13.5477933333333
"1262",196.392,278.01,6,12.1128266666667
"1263",177.292,278.063,6,12.8703333333333
"1264",345.278,278.078,6,11.3797333333333
"1265",109.286,278.229,6,11.69686
"1266",356.119,278.468,6,12.7326
"1267",357.73,278.505,6,13.0862
"1268",423.625,278.606,6,18.2857666666667
"1269",136.73,278.689,6,10.66348
"1270",78.93,278.739,6,18.0388333333334
"1271",432.592,278.896,6,21.2504266666667
"1272",259.719,278.912,6,17.10052
"1273",286.788,278.92,6,12.44786
"1274",322.884,278.954,6,13.9629333333333
"1275",211.168,279.157,6,15.0188333333333
"1276",179.18,279.618,6,12.3040666666667
"1277",268.326,279.856,6,15.3522466666666
"1278",171.561,280.03,6,16.3248
"1279",138.141,280.041,6,10.2129466666667
"1280",208.478,280.366,6,14.5273266666667
"1281",186.663,280.399,6,10.0514
"1282",164.522,280.68,6,16.6814
"1283",59.41,280.906,6,16.6873533333333
"1284",348.208,281.281,6,11.78788
"1285",273.862,281.305,6,16.3374333333333
"1286",239.767,281.313,6,9.62198666666666
"1287",223.403,281.412,6,14.8176866666667
"1288",143.917,281.565,6,9.49926
"1289",191.103,281.635,6,10.819
"1290",295.399,281.74,6,13.13106
"1291",425.464,281.741,6,17.0848466666667
"1292",137.137,281.848,6,10.3803333333333
"1293",188.508,282.094,6,10.5646
"1294",154.368,282.101,6,14.139
"1295",366.112,282.204,6,14.0275733333333
"1296",241.73,282.281,6,10.8972666666667
"1297",207.249,282.409,6,14.50144
"1298",342.771,282.611,6,14.7103733333333
"1299",108.523,282.87,6,11.1563066666667
"1300",134.019,282.918,6,11.36152
"1301",73.189,283.025,6,14.7536933333334
"1302",313.93,283.078,6,17.55312
"1303",94.959,283.585,6,12.8635266666667
"1304",194.718,283.682,6,12.34756
"1305",193.331,283.738,6,12.0896933333333
"1306",194.154,283.746,6,12.2408933333333
"1307",66.523,283.799,6,13.90312
"1308",179.837,284.052,6,13.9983333333334
"1309",87.172,284.134,6,14.8387533333333
"1310",402.773,284.218,6,10.7435933333333
"1311",95.734,284.532,6,12.28142
"1312",329.706,284.713,6,16.0688
"1313",421.923,284.761,6,14.2089133333333
"1314",66.209,284.821,6,13.6765266666667
"1315",147.831,285.022,6,12.2341933333333
"1316",352.346,285.392,6,13.6376133333333
"1317",418.201,285.682,6,12.8901866666667
"1318",410.708,285.972,6,9.94352000000001
"1319",407.996,286.008,6,9.69058000000001
"1320",97.786,286.274,6,11.6646733333333
"1321",105.21,286.344,6,10.5594133333333
"1322",142.503,286.624,6,11.8407933333333
"1323",394.864,286.816,6,10.0332533333334
"1324",397.475,286.913,6,9.77092000000002
"1325",406.111,287.297,6,9.08414
"1326",369.137,287.411,6,14.6509933333333
"1327",128.558,287.806,6,12.51364
"1328",396.145,287.85,6,9.85809333333335
"1329",319.44,287.986,6,19.7640066666667
"1330",159.764,288.052,6,17.6404
"1331",345.851,288.391,6,14.8697266666667
"1332",125.152,288.588,6,13.1430133333333
"1333",61.673,288.598,6,11.7827
"1334",78.621,288.802,6,15.1079866666667
"1335",130.534,288.951,6,12.56126
"1336",133.453,289.02,6,11.82428
"1337",52.622,289.037,6,14.1488333333333
"1338",386.608,289.194,6,11.2993266666667
"1339",378.179,289.508,6,13.4844066666667
"1340",432.953,289.514,6,15.5735866666666
"1341",111.583,289.604,6,12.0187466666667
"1342",122.856,289.844,6,13.38488
"1343",96.347,289.895,6,11.87394
"1344",401.966,290.358,6,9.82908666666667
"1345",148.248,290.486,6,15.5422
"1346",399.667,290.504,6,10.3433533333333
"1347",355.627,290.567,6,15.1923866666667
"1348",373.491,290.722,6,13.61166
"1349",156.122,290.744,6,17.69808
"1350",404.151,290.877,6,9.38549333333333
"1351",43.668,291.399,6,16.0550533333333
"1352",352.804,291.482,6,15.6856733333333
"1353",62.382,291.554,6,11.4973666666667
"1354",364.163,291.906,6,15.4235866666667
"1355",102.177,292.04,6,11.3282866666667
"1356",106.176,292.456,6,11.90408
"1357",423.479,292.576,6,13.4554666666667
"1358",434.548,292.794,6,14.9489866666667
"1359",109.868,292.862,6,12.3440266666667
"1360",414.844,292.891,6,10.5272
"1361",411.84,293.004,6,9.113
"1362",413.243,293.071,6,9.65506666666667
"1363",57.86,293.158,6,11.5703
"1364",100.433,293.333,6,11.8900066666667
"1365",60.88,293.369,6,11.3323666666667
"1366",72.174,293.497,6,13.9762533333333
"1367",431.476,293.868,6,14.28976
"1368",390.64,293.958,6,11.34022
"1369",375.155,294.645,6,14.7539266666667
"1370",453.706,295.165,6,19.44786
"1371",92.286,295.358,6,14.3980666666667
"1372",453.35,295.523,6,19.20946
"1373",409.412,296.241,6,9.39615333333332
"1374",119.815,296.545,6,16.33772
"1375",109.014,297.536,6,15.36638
"1376",388.662,297.954,6,12.7087333333333
"1377",443.069,298.013,6,15.5194266666667
"1378",389.945,298.199,6,12.48256
"1379",58.091,298.559,6,11.8136933333333
"1380",34.687,298.645,6,15.41274
